"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD"
"04/22/2024","50","META","50577","PUERTO LLERAS","1"
"04/22/2024","27","CHOCO","27001","QUIBDO","1"
"04/22/2024","05","ANTIOQUIA","05656","SAN JERONIMO","1"
"04/22/2024","47","MAGDALENA","47001","SANTA MARTA","1"
"04/22/2024","81","ARAUCA","81736","SARAVENA","1"
"04/22/2024","23","CORDOBA","23807","TIERRALTA","1"
"04/22/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/22/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/22/2024","05","ANTIOQUIA","05002","ABEJORRAL","1"
"04/22/2024","81","ARAUCA","81001","ARAUCA","1"
"04/22/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/22/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/22/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/22/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/22/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/22/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/22/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/22/2024","20","CESAR","20238","EL COPEY","1"
"04/22/2024","73","TOLIMA","73001","IBAGUE","1"
"04/22/2024","73","TOLIMA","73001","IBAGUE","1"
"04/22/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/22/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/22/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/22/2024","73","TOLIMA","73483","NATAGAIMA","1"
"04/22/2024","41","HUILA","41001","NEIVA","1"
"04/22/2024","41","HUILA","41001","NEIVA","1"
"04/21/2024","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1"
"04/21/2024","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"04/21/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/21/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/21/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/21/2024","05","ANTIOQUIA","05809","TITIRIBI","1"
"04/21/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/21/2024","50","META","50001","VILLAVICENCIO","1"
"04/21/2024","50","META","50001","VILLAVICENCIO","1"
"04/21/2024","68","SANTANDER","68081","BARRANCABERMEJA","1"
"04/21/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/21/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/21/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/21/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/21/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/21/2024","50","META","50318","GUAMAL","1"
"04/21/2024","05","ANTIOQUIA","05400","LA UNION","1"
"04/21/2024","85","CASANARE","85139","MANI","1"
"04/21/2024","13","BOLIVAR","13442","MARIA LA BAJA","1"
"04/21/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/21/2024","25","CUNDINAMARCA","25473","MOSQUERA","1"
"04/21/2024","66","RISARALDA","66001","PEREIRA","1"
"04/21/2024","66","RISARALDA","66001","PEREIRA","1"
"04/21/2024","66","RISARALDA","66001","PEREIRA","1"
"04/21/2024","66","RISARALDA","66001","PEREIRA","1"
"04/21/2024","66","RISARALDA","66001","PEREIRA","1"
"04/21/2024","47","MAGDALENA","47555","PLATO","1"
"04/21/2024","52","NARIÑO","52612","RICAURTE","1"
"04/21/2024","05","ANTIOQUIA","05631","SABANETA","1"
"04/20/2024","50","META","50006","ACACIAS","1"
"04/20/2024","63","QUINDIO","63001","ARMENIA","1"
"04/20/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/20/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/20/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/20/2024","19","CAUCA","19100","BOLIVAR","1"
"04/20/2024","05","ANTIOQUIA","05154","CAUCASIA","1"
"04/20/2024","05","ANTIOQUIA","05212","COPACABANA","1"
"04/20/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/20/2024","50","META","50313","GRANADA","1"
"04/20/2024","19","CAUCA","19355","INZA","1"
"04/20/2024","50","META","50350","LA MACARENA","1"
"04/20/2024","52","NARIÑO","52435","MALLAMA","1"
"04/20/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/20/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/20/2024","85","CASANARE","85162","MONTERREY","1"
"04/20/2024","25","CUNDINAMARCA","25473","MOSQUERA","1"
"04/20/2024","25","CUNDINAMARCA","25473","MOSQUERA","1"
"04/20/2024","20","CESAR","20517","PAILITAS","1"
"04/20/2024","54","NORTE DE SANTANDER","54518","PAMPLONA","1"
"04/20/2024","66","RISARALDA","66001","PEREIRA","1"
"04/20/2024","13","BOLIVAR","13600","RIO VIEJO","1"
"04/20/2024","25","CUNDINAMARCA","25754","SOACHA","1"
"04/20/2024","85","CASANARE","85440","VILLANUEVA","1"
"04/20/2024","50","META","50006","ACACIAS","1"
"04/19/2024","27","CHOCO","27050","ATRATO","1"
"04/19/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/19/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/19/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/19/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/19/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/19/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/19/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/19/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/19/2024","76","VALLE DEL CAUCA","76275","FLORIDA","1"
"04/19/2024","50","META","50313","GRANADA","1"
"04/19/2024","73","TOLIMA","73001","IBAGUE","1"
"04/19/2024","20","CESAR","20400","LA JAGUA DE IBIRICO","1"
"04/19/2024","18","CAQUETA","18460","MILAN","1"
"04/19/2024","54","NORTE DE SANTANDER","54518","PAMPLONA","1"
"04/19/2024","19","CAUCA","19001","POPAYAN","1"
"04/19/2024","27","CHOCO","27001","QUIBDO","1"
"04/19/2024","27","CHOCO","27001","QUIBDO","1"
"04/19/2024","50","META","50689","SAN MARTIN","1"
"04/19/2024","19","CAUCA","19698","SANTANDER DE QUILICHAO","1"
"04/19/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/19/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/18/2024","05","ANTIOQUIA","05031","AMALFI","1"
"04/18/2024","19","CAUCA","19050","ARGELIA","1"
"04/18/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/18/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/18/2024","85","CASANARE","85001","YOPAL","1"
"04/18/2024","85","CASANARE","85001","YOPAL","1"
"04/18/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/18/2024","68","SANTANDER","68001","BUCARAMANGA","1"
"04/18/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/18/2024","19","CAUCA","19137","CALDONO","1"
"04/18/2024","05","ANTIOQUIA","05212","COPACABANA","1"
"04/18/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/18/2024","50","META","50313","GRANADA","1"
"04/18/2024","73","TOLIMA","73001","IBAGUE","1"
"04/18/2024","17","CALDAS","17001","MANIZALES","1"
"04/18/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/18/2024","73","TOLIMA","73449","MELGAR","1"
"04/18/2024","41","HUILA","41001","NEIVA","1"
"04/18/2024","41","HUILA","41001","NEIVA","1"
"04/18/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/18/2024","19","CAUCA","19001","POPAYAN","1"
"04/18/2024","76","VALLE DEL CAUCA","76563","PRADERA","1"
"04/18/2024","05","ANTIOQUIA","05615","RIONEGRO","1"
"04/18/2024","05","ANTIOQUIA","05631","SABANETA","1"
"04/18/2024","25","CUNDINAMARCA","25754","SOACHA","1"
"04/18/2024","05","ANTIOQUIA","05893","YONDO","1"
"04/17/2024","52","NARIÑO","52490","OLAYA HERRERA","1"
"04/17/2024","19","CAUCA","19001","POPAYAN","1"
"04/17/2024","86","PUTUMAYO","86568","PUERTO ASIS","1"
"04/17/2024","50","META","50568","PUERTO GAITAN","1"
"04/17/2024","27","CHOCO","27001","QUIBDO","1"
"04/17/2024","27","CHOCO","27001","QUIBDO","1"
"04/17/2024","27","CHOCO","27001","QUIBDO","1"
"04/17/2024","27","CHOCO","27001","QUIBDO","1"
"04/17/2024","68","SANTANDER","68689","SAN VICENTE DE CHUCURI","1"
"04/17/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/17/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/17/2024","50","META","50001","VILLAVICENCIO","1"
"04/17/2024","50","META","50001","VILLAVICENCIO","1"
"04/17/2024","85","CASANARE","85001","YOPAL","1"
"04/17/2024","85","CASANARE","85001","YOPAL","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/17/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/17/2024","05","ANTIOQUIA","05148","EL CARMEN DE VIBORAL","1"
"04/17/2024","20","CESAR","20250","EL PASO","1"
"04/17/2024","19","CAUCA","19256","EL TAMBO","1"
"04/17/2024","41","HUILA","41006","ACEVEDO","1"
"04/17/2024","05","ANTIOQUIA","05030","AMAGA","1"
"04/17/2024","81","ARAUCA","81001","ARAUCA","1"
"04/17/2024","68","SANTANDER","68081","BARRANCABERMEJA","1"
"04/17/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/17/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/17/2024","05","ANTIOQUIA","05266","ENVIGADO","1"
"04/17/2024","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"04/17/2024","76","VALLE DEL CAUCA","76364","JAMUNDI","1"
"04/17/2024","73","TOLIMA","73408","LERIDA","1"
"04/17/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/17/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/17/2024","85","CASANARE","85001","YOPAL","1"
"04/16/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/16/2024","50","META","50001","VILLAVICENCIO","1"
"04/16/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/16/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/16/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/16/2024","76","VALLE DEL CAUCA","76400","LA UNION","1"
"04/16/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/16/2024","41","HUILA","41001","NEIVA","1"
"04/16/2024","41","HUILA","41001","NEIVA","1"
"04/16/2024","41","HUILA","41001","NEIVA","1"
"04/16/2024","41","HUILA","41001","NEIVA","1"
"04/16/2024","27","CHOCO","27001","QUIBDO","1"
"04/16/2024","27","CHOCO","27001","QUIBDO","1"
"04/16/2024","05","ANTIOQUIA","05631","SABANETA","1"
"04/16/2024","66","RISARALDA","66687","SANTUARIO","1"
"04/16/2024","54","NORTE DE SANTANDER","54720","SARDINATA","1"
"04/16/2024","70","SUCRE","70001","SINCELEJO","1"
"04/16/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/16/2024","76","VALLE DEL CAUCA","76828","TRUJILLO","1"
"04/16/2024","68","SANTANDER","68081","BARRANCABERMEJA","1"
"04/16/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/16/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/16/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/16/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/15/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/15/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/15/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/15/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/15/2024","73","TOLIMA","73168","CHAPARRAL","1"
"04/15/2024","27","CHOCO","27245","EL CARMEN DE ATRATO","1"
"04/15/2024","73","TOLIMA","73001","IBAGUE","1"
"04/15/2024","41","HUILA","41396","LA PLATA","1"
"04/15/2024","13","BOLIVAR","13442","MARIA LA BAJA","1"
"04/15/2024","73","TOLIMA","73443","SAN SEBASTIAN DE MARIQUITA","1"
"04/15/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/15/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/15/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/15/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/15/2024","86","PUTUMAYO","86001","MOCOA","1"
"04/15/2024","19","CAUCA","19001","POPAYAN","1"
"04/15/2024","27","CHOCO","27001","QUIBDO","1"
"04/15/2024","27","CHOCO","27001","QUIBDO","1"
"04/15/2024","63","QUINDIO","63001","ARMENIA","1"
"04/15/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/15/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","27","CHOCO","27001","QUIBDO","1"
"04/15/2024","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1"
"04/15/2024","50","META","50689","SAN MARTIN","1"
"04/15/2024","47","MAGDALENA","47001","SANTA MARTA","1"
"04/15/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/15/2024","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1"
"04/15/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/15/2024","50","META","50001","VILLAVICENCIO","1"
"04/15/2024","50","META","50001","VILLAVICENCIO","1"
"04/15/2024","50","META","50001","VILLAVICENCIO","1"
"04/15/2024","50","META","50001","VILLAVICENCIO","1"
"04/15/2024","05","ANTIOQUIA","05887","YARUMAL","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/15/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/14/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/14/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/14/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/14/2024","70","SUCRE","70204","COLOSO","1"
"04/14/2024","54","NORTE DE SANTANDER","54261","EL ZULIA","1"
"04/14/2024","17","CALDAS","17380","LA DORADA","1"
"04/14/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/14/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/14/2024","19","CAUCA","19455","MIRANDA","1"
"04/14/2024","27","CHOCO","27001","QUIBDO","1"
"04/14/2024","05","ANTIOQUIA","05615","RIONEGRO","1"
"04/14/2024","73","TOLIMA","73675","SAN ANTONIO","1"
"04/14/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/14/2024","41","HUILA","41001","NEIVA","1"
"04/14/2024","20","CESAR","20517","PAILITAS","1"
"04/14/2024","19","CAUCA","19001","POPAYAN","1"
"04/14/2024","76","VALLE DEL CAUCA","76563","PRADERA","1"
"04/14/2024","13","BOLIVAR","13836","TURBACO","1"
"04/14/2024","13","BOLIVAR","13836","TURBACO","1"
"04/14/2024","05","ANTIOQUIA","05837","TURBO","1"
"04/14/2024","27","CHOCO","27810","UNION PANAMERICANA","1"
"04/14/2024","20","CESAR","20001","VALLEDUPAR","1"
"04/14/2024","25","CUNDINAMARCA","25867","VIANI","1"
"04/14/2024","50","META","50001","VILLAVICENCIO","1"
"04/13/2024","05","ANTIOQUIA","05376","LA CEJA","1"
"04/13/2024","54","NORTE DE SANTANDER","54405","LOS PATIOS","1"
"04/13/2024","17","CALDAS","17001","MANIZALES","1"
"04/13/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/13/2024","19","CAUCA","19455","MIRANDA","1"
"04/13/2024","76","VALLE DEL CAUCA","76520","PALMIRA","1"
"04/13/2024","66","RISARALDA","66572","PUEBLO RICO","1"
"04/13/2024","50","META","50568","PUERTO GAITAN","1"
"04/13/2024","63","QUINDIO","63594","QUIMBAYA","1"
"04/13/2024","08","ATLANTICO","08634","SABANAGRANDE","1"
"04/13/2024","52","NARIÑO","52683","SANDONA","1"
"04/13/2024","52","NARIÑO","52683","SANDONA","1"
"04/13/2024","52","NARIÑO","52683","SANDONA","1"
"04/13/2024","41","HUILA","41799","TELLO","1"
"04/13/2024","25","CUNDINAMARCA","25875","VILLETA","1"
"04/13/2024","05","ANTIOQUIA","05890","YOLOMBO","1"
"04/13/2024","41","HUILA","41020","ALGECIRAS","1"
"04/13/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/13/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/13/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/13/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/13/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/13/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/13/2024","41","HUILA","41298","GARZON","1"
"04/13/2024","50","META","50313","GRANADA","1"
"04/13/2024","05","ANTIOQUIA","05360","ITAGUI","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","50","META","50006","ACACIAS","1"
"04/12/2024","13","BOLIVAR","13052","ARJONA","1"
"04/12/2024","66","RISARALDA","66075","BALBOA","1"
"04/12/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/12/2024","08","ATLANTICO","08001","BARRANQUILLA","1"
"04/12/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/12/2024","05","ANTIOQUIA","05088","BELLO","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","05","ANTIOQUIA","05308","GIRARDOTA","1"
"04/12/2024","44","LA GUAJIRA","44430","MAICAO","1"
"04/12/2024","76","VALLE DEL CAUCA","76736","SEVILLA","1"
"04/12/2024","25","CUNDINAMARCA","25754","SOACHA","1"
"04/12/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/12/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/12/2024","05","ANTIOQUIA","05790","TARAZA","1"
"04/12/2024","54","NORTE DE SANTANDER","54810","TIBU","1"
"04/12/2024","05","ANTIOQUIA","05819","TOLEDO","1"
"04/12/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/12/2024","54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","1"
"04/12/2024","50","META","50001","VILLAVICENCIO","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","11","BOGOTA D.C.","11001","BOGOTA D.C.","1"
"04/12/2024","68","SANTANDER","68001","BUCARAMANGA","1"
"04/12/2024","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1"
"04/12/2024","13","BOLIVAR","13001","CARTAGENA DE INDIAS","1"
"04/12/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/12/2024","54","NORTE DE SANTANDER","54001","CUCUTA","1"
"04/12/2024","41","HUILA","41298","GARZON","1"
"04/12/2024","08","ATLANTICO","08433","MALAMBO","1"
"04/12/2024","08","ATLANTICO","08433","MALAMBO","1"
"04/12/2024","08","ATLANTICO","08433","MALAMBO","1"
"04/12/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/12/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/12/2024","70","SUCRE","70473","MORROA","1"
"04/12/2024","41","HUILA","41001","NEIVA","1"
"04/12/2024","19","CAUCA","19532","PATIA","1"
"04/12/2024","19","CAUCA","19001","POPAYAN","1"
"04/12/2024","19","CAUCA","19001","POPAYAN","1"
"04/12/2024","27","CHOCO","27001","QUIBDO","1"
"04/12/2024","44","LA GUAJIRA","44001","RIOHACHA","1"
"04/12/2024","41","HUILA","41615","RIVERA","1"
"04/12/2024","08","ATLANTICO","08634","SABANAGRANDE","1"
"04/12/2024","47","MAGDALENA","47660","SABANAS DE SAN ANGEL","1"
"04/11/2024","68","SANTANDER","68547","PIEDECUESTA","1"
"04/11/2024","68","SANTANDER","68575","PUERTO WILCHES","1"
"04/11/2024","68","SANTANDER","68575","PUERTO WILCHES","1"
"04/11/2024","19","CAUCA","19743","SILVIA","1"
"04/11/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/11/2024","05","ANTIOQUIA","05001","MEDELLIN","1"
"04/11/2024","47","MAGDALENA","47460","NUEVA GRANADA","1"
"04/11/2024","08","ATLANTICO","08758","SOLEDAD","1"
"04/11/2024","85","CASANARE","85410","TAURAMENA","1"
"04/11/2024","54","NORTE DE SANTANDER","54810","TIBU","1"
"04/11/2024","76","VALLE DEL CAUCA","76834","TULUA","1"
"04/11/2024","50","META","50001","VILLAVICENCIO","1"
"04/11/2024","47","MAGDALENA","47960","ZAPAYAN","1"
"04/11/2024","05","ANTIOQUIA","05129","CALDAS","1"
"04/11/2024","76","VALLE DEL CAUCA","76001","CALI","1"
"04/11/2024","05","ANTIOQUIA","05212","COPACABANA","1"
"04/11/2024","76","VALLE DEL CAUCA","76233","DAGUA","1"
"04/11/2024","66","RISARALDA","66170","DOSQUEBRADAS","1"
"04/11/2024","20","CESAR","20238","EL COPEY","1"
"04/11/2024","73","TOLIMA","73001","IBAGUE","1"
"04/11/2024","05","ANTIOQUIA","05368","JERICO","1"
"04/11/2024","52","NARIÑO","52385","LA LLANADA","1"
